0.1070429701,0.0125634959,0.0149997705,0.0267724472,0.0125071562,0.0492972832,0.0122599332,0.0253034479,0.0306200165,0.0289350467,0.013424302,0.0115840812,0.0151337079,0.0417721359,0.0168733996,0.0205290883,0.0303328198,0.0184501763,0.0224173244,0.016276328,0.0265684661,0.0258695482,0.0286375745,0.0272357306,0.0280520903,0.031781329,0.0273028579,0.0275425252,0.0412791378,0.0155378992,0.0166613388,0.0243491281,0.028810786,0.0189795132,0.0150255997,0.0212817936,0.0202905953,0.0175988274,0.0288462027,0.0275611899,0.0262304683,0.0272992997,0.0216033995,0.0217502557,0.0217020531,0.0147820578,0.0383040503,0.0530504754,0.0162574996,0.0301728886,0.0291933247,0.0202385494,0.0444347017,0.0390132801,0.014728393,0.0245954981,0.0102601345,0.0288034585,0.0248052586,0.0155534828,0.0431927126,0.0325234489,0.0156693638,0.0216673914,0.0238720423,0.0248320811,0.0165520358,0.0274329064,0.0435694595,0.0345357877,0.0166109712,0.0159020677,0.020381854,0.0309969006,0.0225758267,0.0254882639,0.0265982657,0.0231686943,0.0316165398,0.0373056483,0.0183208838,0.0304944072,0.0212592297,0.0088935272,0.0275044831,0.0303898643,0.0147949776,0.0227157059,0.0329801541,0.0125853174,0.0100434256,0.0173557255,0.0182087629,0.0290410238,0.0326186642,0.0303881119,0.0510869475,0.0100616839,0.013699703,0.012114598,0.0170414414,0.0202111913,0.027206827,0.0163281715,0.0317744978,0.034624464,0.0160717331,0.0293957733,0.0239081812,0.0469944267,0.0142192275,0.029314478,0.0258826477,0.0336988896,0.0313223171,0.0271968774,0.0312738788,0.0336759714,0.0232255787,0.0481999152,0.0303374326,0.0205922216,0.0217839813,0.029069051,0.0223555782,0.0171859134,0.0206472721,0.0200193679,0.0113235664,0.0309391115,0.021543618,0.0220657753,0.0156210099,0.0194559415,0.0316169777,0.0278455514,0.0174138691,0.0465026144,0.0209275037,0.0243003611,0.0258777362,0.0263299731,0.0358488923,0.0381010791,0.0163036389,0.0160235176,0.011081644,0.0291128501,0.0506481355,0.0229315202,0.0261208349,0.0384105609,0.0251458964,0.050411792,0.021268849,0.0258771811,0.0186944865,0.0329466485,0.0240576765,0.026655841
0.0125634959,0.0213531776,0.0084107127,0.0127875201,0.0073399012,0.0175471085,0.0086749058,0.0122451383,0.0105647257,0.0127266053,0.0107318143,0.0098769644,0.0100420153,0.0179027226,0.0083585103,0.006912428,0.0149599529,0.0057349679,0.0116865728,0.0089816306,0.0112194337,0.012410106,0.0100291284,0.0125054095,0.0088191715,0.0156292466,0.0119795388,0.0115229131,0.0164644879,0.0109838507,0.0087257415,0.0081595428,0.0090407378,0.0130870774,0.0096012892,0.0086415839,0.0090985489,0.006033538,0.0124674551,0.0118532933,0.0084450102,0.0108994862,0.0131093411,0.0121806115,0.0130737916,0.0077336596,0.011288151,0.0165028203,0.0098672682,0.0107250788,0.0113327139,0.011608822,0.0152968617,0.0128919966,0.0107121856,0.0095954071,0.0085150875,0.0100260894,0.0117137209,0.008067189,0.0116705044,0.0153530734,0.0093903918,0.0065629827,0.0120925051,0.0108211536,0.0079323621,0.0098639771,0.0170851701,0.0102603908,0.0123679678,0.0077941025,0.0080846441,0.0107899212,0.0128456511,0.0067842946,0.0110252418,0.0155775404,0.0125351748,0.0115142541,0.0134762443,0.0146918158,0.0122984646,0.0064198224,0.0089307476,0.0064564553,0.0078101886,0.0120150271,0.0183169257,0.0079212317,0.0071976911,0.0062608271,0.0109429098,0.0126799753,0.0136621997,0.0127626191,0.0167238495,0.0050322365,0.0054021405,0.0095658689,0.0108847945,0.0085800857,0.0119940416,0.0090255547,0.0075755817,0.0117081743,0.0091422365,0.0128777615,0.0089256102,0.0125027277,0.0091596183,0.0107421093,0.0063968139,0.0112115204,0.0103497931,0.0093387717,0.0140859118,0.0104111787,0.0105923442,0.0199532512,0.0121349924,0.0127448438,0.0087089927,0.0131747254,0.0097468074,0.0110183517,0.0109183371,0.008221232,0.0091237362,0.0112318272,0.0096801314,0.0105718387,0.0098780795,0.0080639417,0.0132136226,0.0123654178,0.0080130723,0.0162330748,0.0067755969,0.0116237627,0.0150008038,0.0112357783,0.0139444544,0.0152373222,0.0107320047,0.0094393918,0.0091744953,0.0130414288,0.0199072471,0.0113218703,0.01081337,0.0136562739,0.0097008726,-0.019520398,0.0055069359,0.0108823862,0.0080383535,0.0117735702,0.0094731508,0.0108754805
0.0149997705,0.0084107127,0.0852042352,0.018372827,0.0156178194,0.0124890754,0.0154406169,0.0130886407,0.0133646588,0.0124662678,0.0138867888,0.0077964108,0.0097798667,0.0153886804,0.0102160365,0.011919322,0.0185292737,0.0116289623,0.0081326275,0.0062938225,0.0160011191,0.0160026983,0.0199167141,0.019412514,0.0089244626,0.0195463052,0.0160644451,0.0175743969,0.0202131725,0.0067847477,0.0138893075,0.016386366,0.0138955033,0.0162154192,0.0106953251,0.0133353221,0.0089684847,0.0114733588,0.0167494393,0.0161243725,0.0119930045,0.0174506901,0.0150140914,0.0137215363,0.0109902358,0.0087744604,0.0139523258,0.0229618948,0.0151035634,0.017884624,0.017086337,0.0168823797,0.0154627614,0.0200368791,0.012949072,0.0181491605,0.0072312968,0.0158082662,0.0112379924,0.0212762391,0.0216213954,0.0226892436,0.012230433,0.010109313,0.0176504936,0.0164304977,0.0116620482,0.0163593928,0.0246566645,0.0116092894,0.0067317462,0.0090030822,0.0092986165,0.01988697,0.0277940827,0.0023828086,0.0179412565,0.0142979553,0.0155977266,0.0133343196,0.0032396025,0.0289906536,0.0130613542,0.0066444215,0.0149113408,0.0138653049,0.0095936772,0.0140610402,0.0238471182,0.0103784647,0.0065373451,0.0081214582,0.0111684177,0.0174045892,0.0179751925,0.0210554513,0.0285099422,0.0125777907,0.0066786888,0.0149161422,0.0105305084,0.0116798519,0.0186466085,0.0121479641,0.0142944503,0.0152768512,0.0109306347,0.0142309475,0.0146377976,0.0142722048,0.0099742462,0.0193371921,0.0239057355,0.0225524976,0.0171547185,0.0122187949,0.0238975084,0.0193832312,0.0150768101,0.0236921761,0.0152131927,0.017537363,0.0103746294,0.012520169,0.0228338905,0.0142211969,0.0138378283,0.0143996363,0.0111268083,0.0290869462,0.0132630999,0.0212520263,0.0103003665,0.0127333705,0.0166284869,0.0161944905,0.0112123016,0.0234854548,0.0096862585,0.0110826703,0.0211594984,0.0184732718,0.0188590564,0.0181229905,0.0179794581,0.0123337977,0.0062364766,0.014447935,0.0222658897,0.0093721045,0.012035501,0.017310193,0.0226509085,-0.2102766391,0.0086183726,0.0134450696,0.0093356606,0.0162213555,0.0135454574,0.0199267878
0.0267724472,0.0127875201,0.018372827,0.1015774874,0.0310815663,0.0446389037,0.0288781333,0.0318462607,0.0262340311,0.0349087339,0.0398745093,0.0135911252,0.0198178393,0.0461447289,0.0164757912,0.0266803929,0.0454044927,0.0153251761,0.0358307316,0.0253767361,0.0345633405,0.0303694719,0.0529949144,0.0445739415,0.0232941101,0.0298957896,0.0524770689,0.0341216942,0.0686065942,0.0267917588,0.028169628,0.0206653998,0.0232117811,0.0334019682,0.0210410478,0.0271429421,0.0272949966,0.0312923806,0.0332586996,0.0361950046,0.0162466916,0.0291720879,0.0348794522,0.0324459476,0.0473674606,0.0165217736,0.0423384515,0.0548336127,0.0282507876,0.0354656777,0.0357716279,0.0452481971,0.0558474451,0.0395913762,0.0251430562,0.0245069395,0.0119769756,0.0291590254,0.0270503827,0.0358224015,0.0436350994,0.0752424846,0.0268089721,0.017210102,0.0401304188,0.0321616607,0.0284307015,0.0365497714,0.0598465145,0.0393420165,0.0221070023,0.0112711816,0.0196268299,0.0404812428,0.039307255,0.0245284516,0.0361876707,0.0308058055,0.0223233025,0.0360458552,0.0338351628,0.0468079915,0.0619406882,0.0135214791,0.0418833201,0.0280378676,0.0293468594,0.0391672242,0.0544016375,0.0469247195,0.0145861312,0.0296542018,0.0290537795,0.0283611795,0.0280153369,0.0426025989,0.0571489001,0.0143030349,0.0107072643,0.0326990861,0.0301840962,0.0254396426,0.0410892537,0.029627139,0.0275826469,0.042311701,0.0284444618,0.0446283733,0.0292676289,0.0309633544,0.0162967796,0.0384301717,0.0306246041,0.03126761,0.0316203003,0.0233293012,0.0519658938,0.0306364922,0.0325206154,0.0463498055,0.03052255,0.0344588956,0.0243951168,0.0291279176,0.0261571651,0.0410273535,0.0268111256,0.0203032033,0.0370721895,0.0451008491,0.0299593449,0.0371061647,0.0273479859,0.0253319186,0.0405354106,0.0368035571,0.0362491944,0.0499258763,0.0138705989,0.0359639899,0.0565201931,0.0278374254,0.0367776147,0.0450163389,0.0278078212,0.0253762994,0.0155764313,0.0453735406,0.0560942957,0.02280482,0.020786196,0.0341757408,0.0258795389,-0.0415227996,0.0203265724,0.0245786744,0.0191527802,0.0355076477,0.027036927,0.0250844887
0.0125071562,0.0073399012,0.0156178194,0.0310815663,0.1111175735,0.0157944462,0.0279976685,0.0151510921,0.0142289845,0.0249858381,0.0234900406,0.0077125027,0.0099802013,0.0325092583,0.0113739416,0.0107262762,0.0308743363,0.0085892358,0.0161060743,0.0124936529,0.0192373091,0.0168137258,0.0316576191,0.0339649757,0.0202889958,0.0167251787,0.0326816062,0.0221412169,0.0343826145,0.0166989183,0.0182713932,0.0087553428,0.0118370526,0.0232068779,0.0121255116,0.0190302992,0.020782549,0.0239165557,0.0238442236,0.0210018455,0.0166585921,0.0183078356,0.0228064597,0.0170772885,0.0214337692,0.0084160683,0.020753274,0.0255790728,0.0181439435,0.0207151688,0.0245957992,0.0322165759,0.028404008,0.0211331288,0.0129871326,0.0140686493,0.003818144,0.0176911507,0.0196795438,0.0336812678,0.0236048989,0.0380684925,0.0199577733,0.0127879401,0.0219428801,0.0217686955,0.0128970387,0.0300598049,0.0441720088,0.0203857565,0.0142402901,0.0033713568,0.0122621331,0.0277868683,0.0241984204,0.0199647543,0.0229195789,0.0137478056,0.0122098437,0.0209509332,0.0123402817,0.0218153886,0.0349476927,0.0088387347,0.0289250408,0.0129706892,0.0261191796,0.0541965149,0.0349561796,0.0192600821,0.006397188,0.0117088219,0.0148639246,0.0248626211,0.0179680755,0.0314901108,0.0270391182,0.0100407099,0.0079122367,0.0175921315,0.0194242695,0.0188821787,0.0214451912,0.0199041535,0.0254983088,0.017979743,0.0177812358,0.0310352317,0.0184420521,0.0144803839,0.0077072891,0.0239177738,0.0184424023,0.0167820844,0.0255547931,0.0204083008,0.029894667,0.0117668532,0.0189026168,0.0227863883,0.0170441567,0.0240452978,0.0145279051,0.0174610395,0.0158955024,0.0248953953,0.0163569891,0.0132269437,0.0229541666,0.0415257413,0.0184401497,0.0283374756,0.016260002,0.014729209,0.0330522299,0.0270728369,0.018940936,0.0241087119,0.0087491534,0.0183555456,0.0326465309,0.0202610691,0.0215716149,0.0265752332,0.0161842313,0.0206943704,0.0079966248,0.0188482281,0.0428412493,0.0084383883,0.0106923426,0.0257791228,0.0137584712,-0.1759908217,0.012505313,0.0179635569,0.0104599962,0.0246694187,0.0110460534,0.0115717428
0.0492972832,0.0175471085,0.0124890754,0.0446389037,0.0157944462,0.4775422508,0.0265285251,0.0138128026,0.0376951263,0.0538228279,0.0208845054,0.019045191,0.0227061446,0.0829162878,0.0238264668,0.0339075844,0.0426333299,0.0268426956,0.0324306848,0.021810931,0.0402934542,0.0403326315,0.0651939578,0.0469667499,0.0272452491,0.0520895419,0.0247818181,0.0368366988,0.0393276389,0.0297558834,0.0378906586,0.0462225307,0.0419113901,0.0369835476,0.0259006497,0.0335088938,0.0365704554,0.040513612,0.0386956117,0.0229235126,0.0310318477,0.0495831411,0.0319435587,0.0386821136,0.037237482,0.0210824242,0.11308422,0.090796517,0.0282736018,0.0464813294,0.0606876161,0.0465763235,0.1201147178,0.0565751924,0.0271091153,0.036954769,0.0168047748,0.0420060374,0.0327958945,0.0439177239,0.0630567082,0.0354154543,0.0311919702,0.0281398185,0.0381082159,0.0513882926,0.0463460207,0.0760920495,0.07788381,0.0541012341,0.0517481224,0.020892737,0.0353204866,0.0402299518,0.0407666911,0.0572021837,0.0372637596,0.0527760469,0.0358642004,0.0649573808,0.0455188708,0.0684436419,0.0337123679,0.0161789395,0.0526206554,0.0505476556,0.0159704081,0.0388697639,0.081837315,0.0170514265,0.0168228257,0.0309984999,0.0326423039,0.0219353757,0.0573132036,0.057753928,0.0521053333,0.0131904209,0.0211203396,0.029136163,0.0294643925,0.0301626283,0.0478388193,0.0214588778,0.0689974845,0.0642941157,0.0328039041,0.0982911116,0.0359638151,0.1489885814,0.0238315359,0.0387665328,0.0379397728,0.043104843,0.0421709932,0.0415811534,0.0578835965,0.0325023716,0.0342350632,0.0559227187,0.0386013616,0.0625097879,0.0266500214,0.0473672257,0.0174968845,0.0320457462,0.0353493267,0.0342837194,0.0171608451,0.0458526425,0.0334834126,0.0455078092,0.0317987504,0.0283746054,0.0430329759,0.0523075957,0.0249388825,0.0634212867,0.0246846293,0.0317816907,0.0438964033,0.0388233713,0.0477590815,0.0588151264,0.0352727571,0.0232174466,0.024593275,0.039088309,0.1007224232,0.0504660469,0.0306716263,0.0585884203,0.031085018,-0.5265064561,0.029678816,0.0337850274,0.0330293782,0.0385558991,0.0286475929,0.0368020439
0.0122599332,0.0086749058,0.0154406169,0.0288781333,0.0279976685,0.0265285251,0.0518289424,0.0148653529,0.0129035034,0.0237064639,0.0232614568,0.0093047601,0.0111920371,0.0296806908,0.0099612921,0.0138102695,0.030401177,0.0090309641,0.0167930758,0.0126577086,0.0200940803,0.0184418486,0.0282517315,0.0278353119,0.0163517973,0.0237401277,0.028845108,0.0170293857,0.0318599141,0.0222084202,0.018574164,0.0159479656,0.0129613002,0.0220256434,0.0116057309,0.019396517,0.0148598033,0.0056153826,0.0205501066,0.0211979382,0.0145817611,0.0205503423,0.0201808544,0.0185888977,0.016795225,0.0079941023,0.0151638733,0.0300139027,0.0240428592,0.0200453737,0.0222125003,0.0274060334,0.0275612808,0.0240843317,0.0123868895,0.0147605048,0.0053412983,0.0166994886,0.0140998692,0.0213815703,0.0277686613,0.0347884398,0.0171129121,0.0121992681,0.0211149477,0.0184348909,0.0138389914,0.0183622633,0.0317182509,0.0198845089,0.0127831435,0.0072725661,0.012364799,0.0226556665,0.0253575696,0.0121669927,0.0211013786,0.0152623078,0.0144793416,0.0193835476,0.0218860819,0.024480532,0.0286258126,0.0073105721,0.017240957,0.0126091735,0.021409745,0.0390936605,0.0317965859,0.017810731,0.0072785491,0.0122729847,0.0167789496,0.0190168577,0.0195096672,0.0250594489,0.0286473599,0.0088298512,0.0062684854,0.0136103056,0.0193682925,0.0167582341,0.0224968548,0.0170418408,0.0271851261,0.0186248445,0.0188472373,0.0249794455,0.0143192878,0.020450497,0.0093417652,0.0203802133,0.019860913,0.0154217487,0.0217239872,0.0179794714,0.0321315851,0.0229242591,0.0194688612,0.0233225584,0.0123768416,0.028869565,0.0126269993,0.0188268942,0.0167159089,0.0201908896,0.0168866527,0.013755496,0.0197880121,0.0331809891,0.0181676697,0.0238555398,0.0198995307,0.0137127453,0.0274657892,0.0290542933,0.0201562272,0.0277853282,0.0107140499,0.0157476255,0.026576512,0.0180973523,0.0204935464,0.0242454356,0.0162769853,0.0150120582,0.0085918731,0.0200585631,0.0389920946,0.016161491,0.0102187465,0.019753978,0.0187166327,-0.1127222142,0.0117151842,0.0182472918,0.0119130436,0.0198957713,0.0126439012,0.0161913622
0.0253034479,0.0122451383,0.0130886407,0.0318462607,0.0151510921,0.0138128026,0.0148653529,0.2385039518,0.0187899455,0.0340627856,0.0250346447,0.0128216668,0.0174412182,0.0520812362,0.0141924153,0.0256700297,0.0390901679,0.0161872964,0.0265397851,0.0176747972,0.0304483285,0.0263848057,0.0409063958,0.0280721171,0.0528156079,0.0265979422,0.0229542695,0.0275151805,0.0448266846,0.0235283505,0.0225124013,0.0245712033,0.0276340933,0.0214162288,0.01532403,0.025906798,0.0198044835,0.0313541267,0.0362351049,0.0260110576,0.0139179379,-0.002024376,0.0267050472,0.0229074879,0.0495519877,0.0170581944,0.0409750565,0.0364015933,0.0179266934,0.0317617271,0.0165437575,0.0300953873,0.0432925137,0.039446018,0.0168102828,0.0182660487,0.0137781801,0.0296158421,0.0357832152,0.010332729,0.0318397156,0.0383218499,0.0204518841,0.0182723656,0.0249677061,0.0337082928,0.0269115256,0.030872482,0.0858916588,0.0406978258,0.0221987547,0.0155302859,0.0188772832,0.0316032825,0.0303063457,0.0141061376,0.0279818916,0.0218596352,0.0299257782,0.0318676088,0.0383654611,0.0350355638,0.0243167013,0.0081801815,0.0317217003,0.0290267617,0.0151201467,0.0309575162,0.0289718779,0.019560457,0.0099971402,0.0162637987,0.0240317491,0.0486482617,0.0169345052,0.0377848888,0.0505049492,0.017061933,0.0156044049,0.0213908074,0.0206579826,0.0140520684,0.0319113919,0.022428733,-0.0048846677,0.0293896021,0.0181866121,0.0483444881,0.0276717519,0.0321069676,0.0141710687,0.0332567626,0.0183959215,0.0393903007,0.0274405395,0.036680437,0.0405482189,0.0301764736,0.025168584,0.0403498497,0.0261288123,0.0436294439,0.0208292197,0.0256367952,0.0195154241,0.0197338755,0.0307249867,0.0208400163,0.02019747,0.0365920386,0.0256386871,0.0230261347,0.0156242534,0.0239189637,0.0288225077,0.0354829205,0.0195204656,0.0412193255,0.0133044534,0.0249755568,0.0362690828,0.0281674454,0.04690513,0.0374802864,0.0245086549,0.0172798693,0.0071177995,0.0278376605,0.033284666,0.0317995638,0.0231922188,0.0260058863,0.0241494536,0.0043177303,0.0212051196,0.0354651732,0.0174630171,0.0316860364,0.0205706659,0.0226242955
0.0306200165,0.0105647257,0.0133646588,0.0262340311,0.0142289845,0.0376951263,0.0129035034,0.0187899455,0.1030658927,0.0301925555,0.0171013896,0.011049371,0.012805209,0.0377698247,0.0116426211,0.0149394221,0.0245234389,0.0185454566,0.0139816163,0.0139380249,0.021808255,0.0215494556,0.0259722801,0.0238784639,0.0063066565,0.028615491,0.0228796466,0.0254044286,0.0335876178,0.0157316047,0.0163447303,0.0204279607,0.0244589707,0.0185206807,0.0151958275,0.0150441037,0.016347067,0.0167606252,0.027086614,0.021729362,0.0211868129,0.0245501403,0.0218528342,0.0193101681,0.0231575653,0.0111957323,0.033781165,0.0406317052,0.0165484505,0.0245694883,0.0290773177,0.0232234329,0.0320311318,0.0361661606,0.00987282,0.0221517308,0.0049194814,0.0258464682,0.021760062,0.0171100793,0.035554598,0.0265027882,0.0144492731,0.0135746461,0.0232422536,0.0312482014,0.004031984,0.0187581649,0.0402131921,0.0250853535,0.0154556682,0.0112313931,0.0172831111,0.0258352798,0.0279878678,0.0195087325,0.021124323,0.02976469,0.0228538757,0.0244356072,0.0125764086,0.0286667243,0.0231752692,0.0063593006,0.0241496896,0.0296216175,0.0122901684,0.0241440719,0.0443983102,0.0131319831,0.0092409716,0.0102823168,0.0143829857,0.0210148843,0.0246873881,0.0262192211,0.0296147512,0.0188226387,0.0110397015,0.019096512,0.015843034,0.0071899961,0.0198665134,0.0147657499,0.0186602305,0.0282911965,0.0148723804,0.0264535798,0.0244035761,0.0243885674,0.0113270003,0.0241666917,0.0244962787,0.0344876028,0.0232475892,0.0288988894,0.0237941121,0.0246912725,0.0186139898,0.0327073115,0.0249241414,0.0242317975,0.0176510972,0.0305038036,0.0043715936,0.0169609287,0.0189434633,0.0175566039,0.0163921627,0.0239102355,0.0203571656,0.0193660127,0.0158416896,0.018475253,0.0291691267,0.0211260143,0.009921073,0.0426540626,0.0132541558,0.0214009767,0.0330684,0.0249810822,0.0320754374,0.0323680776,0.0168099052,0.0144803064,0.0128322739,0.0238147573,0.0441382485,0.0222471481,0.0221990137,0.0256048691,0.0223255735,0.0851791503,0.0145955547,0.01934125,0.0175522984,0.0286350927,0.0198209851,0.0239523593
0.0289350467,0.0127266053,0.0124662678,0.0349087339,0.0249858381,0.0538228279,0.0237064639,0.0340627856,0.0301925555,0.1054025335,0.0263258559,0.0113282727,0.0158798536,0.0416840068,0.0167498327,0.0219781563,0.0324210273,0.0182111658,0.0214133351,0.0174747984,0.0295603809,0.0280232056,0.0395426605,0.0319004284,0.0213493739,0.027549699,0.026514546,0.0298764736,0.0411848644,0.021209914,0.0217789021,0.0181362771,0.0246133857,0.0216237298,0.0174290889,0.0276708835,0.0196524337,0.0276627738,0.0305877072,0.0313859591,0.0237832189,0.0241988673,0.025187437,0.0252502677,0.0238514274,0.0141671702,0.034796981,0.0507959173,0.0227473077,0.0334547591,0.0332487877,0.0297042155,0.0509123287,0.0384062906,0.0152653405,0.0248054932,0.0080696107,0.029233429,0.0257458885,0.0253210518,0.0444516474,0.0425426391,0.022953363,0.0208680176,0.0274133327,0.0293814761,0.0237436943,0.0357877873,0.0608353702,0.0343133183,0.0226739165,0.0176254833,0.0205975853,0.0312394014,0.0311613418,0.0263297206,0.0260085934,0.0264426213,0.0288916614,0.0412211489,0.0297843308,0.0265599155,0.0300155232,0.0117532281,0.0292533878,0.0258506558,0.0271500959,0.0357267532,0.0477994198,0.0215626298,0.0122114356,0.0111911022,0.0206251276,0.0283165792,0.0311608347,0.0341561157,0.0370000012,0.0164262576,0.0113301324,0.0177591713,0.0155618198,0.017956232,0.0279897959,0.0167601039,0.0454616427,0.0291569663,0.018930284,0.0417667132,0.0202614191,0.0515664567,0.0152235301,0.0349754157,0.0230104447,0.0288684064,0.032867749,0.0263546216,0.0378419606,0.031301334,0.0227935205,0.0462092007,0.0294039798,0.0304901471,0.019606736,0.030393625,0.0174639633,0.0229749497,0.0254202758,0.0239688963,0.022394941,0.0420533962,0.0238341437,0.0255073328,0.0195217921,0.0249592937,0.0345326979,0.036075506,0.016197514,0.0546234781,0.021077694,0.0206350651,0.0388816369,0.0220591026,0.0379083373,0.0354108419,0.0236178082,0.0162320485,0.0133430629,0.0263475036,0.0487331138,0.0167606111,0.0205452744,0.04145043,0.0237110073,-0.052198839,0.0196464824,0.0228544428,0.021227227,0.0305636094,0.0216059358,0.0243364265
