0.0243129213,0.0087702154,0.0098313243,0.0152270226,0.0091218682,0.0197870354,0.0106042831,0.0096048196,0.0134950291,0.0157305806,0.0099159144,0.0213560635,0.0099771978,0.0159552279,0.0142937849,0.0154601738,0.0150551289,0.0087085646,0.0110528445,0.022672944,0.0092899451,0.012578185,0.0191347044,0.0125050212,0.015485691,0.0076387793,0.0097245624,0.0086642045,0.0162455487,0.012335898,0.0086806929,0.0096370022,0.0107207881,0.0099378513,0.0098931952,0.0117774602,0.0109730351,0.0117029658,0.0147079355,0.0194500737,0.0164424958,0.0088999651,0.0170099518,0.0095175604,0.0052227993,0.0144154048,0.0153629802,0.0179369286,0.0091862165,0.0144696595,0.0088857956,0.013817092,0.0093749315,0.0233208954,0.0053344082,0.0145386953,0.0178681471,0.0112492505,0.0072232285,0.012745448,0.0189403143,0.0123403796,0.0107813649,0.0086114336,0.0184833978,0.0187512258,0.0123770804,0.011956417,0.0122417619,0.0141292809,0.0139224062,0.0161081397,0.0137756342,0.0182094742,0.0106293073,0.0113954846,0.0111635146,0.0150097811,0.0137960316,0.0140960738,0.0125972279,0.0151398629,0.0067378399,0.0245455019,0.0091920602,0.0147402759,0.0114738851,0.0184133782,0.004410692,0.014595773,0.0093898698,0.0109124684,0.0102539341,0.010777526,0.0093628941,0.0141048394,0.0088303962,0.0110657389,0.0106930249,0.0129710758,0.0068510122,0.0125875582,0.0128239138,0.0069961276,0.006713311,0.0154225527,0.019119838,0.0098197464,0.0087297747,0.0061630135,0.0156416173,0.0172216972,0.0124628871,0.0148739052,0.0117149348,0.0113602717,0.011193028,0.008717846
0.0087702154,0.1959993268,0.0238570037,0.0505811726,0.0278267882,0.0371276803,0.0251149183,0.0201991711,0.0339314217,0.0273312425,0.0185005334,0.0372351345,0.0307321558,0.0275358225,0.0308780598,0.0291106968,0.0318586021,0.0194517877,0.0151831414,0.0226981369,0.0111816578,0.0138746431,0.0306618996,0.0195642676,0.0230897515,0.0141391153,0.0220400639,0.0155675975,0.0349997856,0.0226213421,0.0218097304,0.0144773885,0.0191669958,0.0193516172,0.019229715,0.0251224243,0.0246688316,0.0300293793,0.0170979289,0.0392534329,0.0462253256,0.015630337,0.038102701,0.0164821766,0.0094959862,0.0267379312,0.0307815782,0.0506845722,0.0105856521,0.0314066031,0.0295419237,0.0226856697,0.0151492287,0.0408441261,0.0085461473,0.0381468873,0.0389823377,0.0304576351,0.0253896012,0.0232169312,0.0312041362,0.0172734655,0.0320451619,0.0252280996,0.0431429719,0.0368180448,0.0359759176,0.0198691463,0.0241452611,0.0207908276,0.0232339353,0.0234818534,0.0350107912,0.0414071548,0.0191744417,0.0355303812,0.0178689066,0.0354121282,0.0200624129,0.0245067708,0.0283116612,0.0336306994,0.016277302,0.0495146037,0.0197265921,0.023989745,0.0158086374,0.0254527011,0.0058039008,0.0286126961,0.0121724976,0.0130238749,0.0196765788,0.0145787439,0.0268794778,0.0358488273,0.0203823956,0.030506611,0.0285155522,0.0247598764,0.0260499317,0.0352566018,0.0163027305,0.0102695546,0.0130333145,0.0277412127,0.0226431516,0.0225337809,0.0143757488,0.0097830676,0.0281628058,0.0490682261,0.0255934884,0.0474079524,0.0326484431,0.0218815357,0.0186309538,0.0144027671
0.0098313243,0.0238570037,0.0579783564,0.0288009547,0.0209274979,0.0346446176,0.022531905,0.0123789642,0.0289544526,0.0195979203,0.0143563159,0.0510645346,0.0214823622,0.0390957704,0.0232886262,0.0307907202,0.0252444809,0.0152739719,0.0138924058,0.0344787579,0.0115854677,0.0131753377,0.0436919408,0.0180601053,0.0294223469,0.0121816877,0.0155991956,0.0104631235,0.0318060698,0.0379887375,0.0160241126,0.0221113831,0.0126451826,0.0139973879,0.024897333,0.0218071087,0.015973574,0.0215481145,0.0158841987,0.0411571732,0.044998691,0.0215411017,0.0259780889,0.0145433865,0.0082851743,0.0242899131,0.0259517392,0.0379538175,0.0078803578,0.0223158755,0.0124877319,0.0217661416,0.0112918286,0.0229370434,0.0052228733,0.0242873846,0.0283463447,0.0252007288,0.0210702625,0.0201234656,0.0240778759,0.0155823779,0.0222102288,0.0163054977,0.0288800107,0.0553059807,0.0233238586,0.0208024918,0.0212093111,0.0147522347,0.0184623518,0.0223623902,0.0215826158,0.029782341,0.0203009845,0.0232538684,0.014312991,0.0260092883,0.0188432677,0.0210803498,0.0158200791,0.0267939428,0.0126682779,0.0453324492,0.0125990676,0.0268315131,0.0174547522,0.0348191216,0.0042396143,0.0218708629,0.0104581223,0.0126594606,0.0178690832,0.013285172,0.0159404686,0.0285971352,0.0152148316,0.023218669,0.0284741563,0.0256541454,0.0196668213,0.0197179288,0.0121722349,0.008573159,0.0136743517,0.0317403194,0.0480473272,0.0159157935,0.0147804715,0.0080423234,0.0234014651,0.0335057867,0.0220544983,0.0196472941,0.0189546173,0.0235045905,0.0156755757,0.012516393
0.0152270226,0.0505811726,0.0288009547,0.588794386,0.023660897,0.0530955651,0.0299843152,0.0277269732,0.0480148258,0.038608043,0.0260655538,0.0753338443,0.0380821453,0.0250449657,0.0315926742,0.0388371691,0.0401894821,0.0325718724,0.0169335335,0.0437428499,0.0134919751,0.0263053847,0.0433539661,0.02767453,0.0273691117,0.015122272,0.0687917783,0.022559145,0.0480300469,0.026110051,0.0241897891,0.0336856048,0.020801709,0.0274971692,0.0436964818,0.0434686834,0.0380422322,0.0451989492,0.0218177656,0.1227209922,0.056154003,0.0292695299,0.0492646619,0.0183968212,0.0124721884,0.0483286519,0.0523200162,0.0406484937,0.0216755392,0.062746775,-0.1330246196,0.0275319539,0.0287417167,0.0749121649,0.0177825169,0.0801420552,0.0347183894,0.0422043319,0.0255876567,0.0352262485,0.0284584705,0.0217264049,0.0121506129,0.0392910958,0.0613675064,0.0418373849,0.0473187058,0.0448107406,0.0458052145,0.0236261916,0.0195851905,0.0351262192,0.0241994459,0.0564090692,0.0348863846,0.0501458517,0.0280047094,0.0273804902,0.0278347324,0.0692298018,0.0471486717,0.0360465681,0.0178285353,0.0984197949,0.0283781355,0.0403210418,0.0253695097,0.0503701699,0.0017518969,0.0315651218,0.0218492785,0.0203703649,0.0241154466,0.0223655446,0.0290088956,0.0375788297,0.0212987706,0.0292567119,0.0393414977,0.0526789109,0.0188879577,0.046794985,0.0147565032,0.0125465196,0.0127081603,0.0471815063,0.0431529483,0.0243038728,0.0240385137,0.008674365,0.044199445,0.0454187797,0.0366514958,0.0737104022,0.0489475808,0.0378137009,0.0193878123,0.0172148608
0.0091218682,0.0278267882,0.0209274979,0.023660897,0.0976173458,0.0305419076,0.0221061613,0.0151526736,0.021998158,0.0186961741,0.0113630916,0.028935617,0.0212202882,0.0213588183,0.0255934235,0.0259659617,0.0245840015,0.0104534375,0.0136352298,0.0304253159,0.0103882351,0.0131541279,0.0208078045,0.0135319488,0.0273944433,0.0111373353,0.0215676089,0.0166731077,0.015888886,0.0158264664,0.0205753531,0.0164827982,0.0151724415,0.0162076943,0.0094278207,0.0169242917,0.018929948,0.0221165409,0.0165135523,0.0298308496,0.0336308559,0.0146590187,0.024000125,0.0130041248,0.0081759695,0.0218251899,0.0234813234,0.0342436219,0.0095065451,0.0194451199,0.0292650604,0.018490021,0.011530711,0.0229256565,0.0068366741,0.0297813685,0.0288573971,0.0312536078,0.0216386197,0.0175216478,0.0225971631,0.0127635161,0.0192618445,0.0178529923,0.0203591937,0.0204420067,0.0227811117,0.0264553474,0.0201987285,0.0117197655,0.0171836708,0.0156286702,0.0252787699,0.0217845312,0.0184621107,0.0118341953,0.0126247961,0.0320438269,0.0162795462,0.0270218525,0.0195921283,0.0227585237,0.0131932586,0.0302404659,0.0116878186,0.0224321835,0.0145843799,0.0292457041,0.0041962668,0.021235219,0.0128170157,0.0108761009,0.0139780148,0.0135874832,0.0115032066,0.0214075976,0.0135306798,0.0227590913,0.0258189543,0.0233301944,0.0160367393,0.0140208303,0.0106779083,0.008951546,0.0084279827,0.0201209123,0.0259046762,0.0198277353,0.0117814324,0.0080619181,0.01831126,0.0462132179,0.0221807994,0.0362690286,0.0193711083,0.015811737,0.0136870202,0.0115571548
0.0197870354,0.0371276803,0.0346446176,0.0530955651,0.0305419076,0.1181207435,0.0416851135,0.0253168713,0.0500757064,0.0396810668,0.0261359798,0.0674877496,0.03627093,0.039252509,0.0526778042,0.0567745554,0.0414422052,0.0342456307,0.0264881651,0.0586271445,0.0216286321,0.0241797523,0.0523916007,0.0340276769,0.0443527432,0.0247248069,0.0328045359,0.0300589551,0.0507448099,0.0354255549,0.0320201796,0.0345256091,0.0269084858,0.0351493211,0.0338551836,0.0390935744,0.0306466896,0.0401253995,0.0312324153,0.0732525633,0.0600722296,0.0303672967,0.0561651389,0.0285695793,0.0158817709,0.0450175314,0.0484027966,0.0584819146,0.0202712094,0.0433258147,0.0266314164,0.0418953926,0.0215268803,0.0502030243,0.0150741376,0.0500980592,0.0634419394,0.046924719,0.0398109822,0.041530871,0.0417407953,0.0264337998,0.0459800838,0.0232839997,0.057261508,0.0555331805,0.05009891,0.0496908696,0.0370311665,0.035902246,0.0365965875,0.0388002721,0.044778865,0.059874606,0.0365354066,0.0539010914,0.0275877472,0.0369030835,0.0357651651,0.0351844166,0.0342912573,0.0491356011,0.0262041725,0.0714000293,0.0254626447,0.0486159492,0.0309846079,0.0633052247,0.0073911826,0.0467985511,0.0243275111,0.0230273077,0.0319393619,0.0264213804,0.0346927405,0.0593439442,0.0304005967,0.0466306475,0.0454206882,0.048692671,0.0370808726,0.0376816177,0.0243432195,0.0201374554,0.0233559546,0.0507360542,0.0546749838,0.0367051935,0.0253845534,0.0127405691,0.0416965017,0.0634580183,0.0403856408,0.0451530014,0.0437704767,0.0325815495,0.0320188678,0.022302386
0.0106042831,0.0251149183,0.022531905,0.0299843152,0.0221061613,0.0416851135,0.0752957742,0.0141965449,0.0352952503,0.022310942,0.0155244334,0.0429449279,0.0248675535,0.026958545,0.0294759022,0.033641658,0.0247488073,0.0190900086,0.0141358303,0.0353935368,0.0137382092,0.0151724994,0.0296864231,0.0197962685,0.030951325,0.0120320925,0.0187785369,0.0188957546,0.0312251894,0.023198099,0.0224854965,0.0196945606,0.0157323043,0.0199347515,0.0289590205,0.0241212755,0.0199511264,0.0322735939,0.0208619646,0.0445642189,0.0503736533,0.0198160157,0.033071729,0.0188166064,0.0108428611,0.0282888878,0.030787487,0.0353723478,0.0102725333,0.0260851917,0.0203125818,0.0270406083,0.0184519775,0.0295754458,0.0098481807,0.0366311569,0.0430349588,0.0330546858,0.0222619513,0.023359286,0.0248599731,0.0183921548,0.0283818993,0.0236383119,0.0314099925,0.0333488338,0.0299531531,0.0340610001,0.0196193856,0.01984255,0.0218882079,0.0244101003,0.032836096,0.040497612,0.0248915429,0.0326658713,0.0156864534,0.0315723439,0.0193832427,0.0257316428,0.0232673732,0.0325486375,0.0175273772,0.0355080827,0.0160569049,0.0305740885,0.0182737149,0.0401131642,0.0048557062,0.0275789247,0.0114555551,0.014770596,0.0177921902,0.0153286751,0.0204029419,0.0402022497,0.0188456108,0.0294946943,0.03694482,0.0342757049,0.0285447726,0.0191223291,0.0149800987,0.0101362465,0.0125242765,0.037557164,0.030881762,0.0250590983,0.0136917042,0.0112614819,0.0249123748,0.0437143999,0.0281820441,0.0327608605,0.0296700058,0.0200657153,0.0202092039,0.0134230334
0.0096048196,0.0201991711,0.0123789642,0.0277269732,0.0151526736,0.0253168713,0.0141965449,0.0509984932,0.024936314,0.0186992637,0.0147450374,0.0188512361,0.0167077126,0.0133895307,0.0200463118,0.0211818946,0.0131092767,0.0147234429,0.0167695852,0.0314038646,0.0118059588,0.0117171847,0.0199966516,0.0169008334,0.0182597247,0.010414589,0.0149110096,0.0110422258,0.0187242361,0.0106104346,0.0139550628,0.0163639085,0.0106721076,0.0119700033,0.0094415201,0.0185399075,0.0164948421,0.0242502553,0.0153821545,0.0288234824,0.0256625584,0.0172541077,0.0209870136,0.0139818276,0.0075518134,0.0221796319,0.023088982,0.0294567318,0.0135289296,0.020604615,0.0179362618,0.0167562458,0.0114849873,0.0131554066,0.0121461537,0.0227808345,0.0209017072,0.0251088455,0.008682032,0.0174563973,0.021499655,0.0149957746,0.0197174288,0.0185380477,0.0265637315,0.0168959407,0.0156987912,0.0246514288,0.0174236782,0.0146784625,0.018045602,0.017502526,0.0208774409,0.0209316281,0.0171175465,0.0179810101,0.0136444731,0.0178331356,0.0171918345,0.0162141232,0.0181550533,0.0212168575,0.0099461991,0.0302465092,0.0256921273,0.021751207,0.0172880657,0.0245331691,0.0042847081,0.0188097523,0.0266213998,0.0117410602,0.0147157813,0.0144918101,0.0133661083,0.0217980068,0.0108896904,0.0178316005,0.0142693222,0.020408517,0.0111554576,0.0163292189,0.0121935174,0.0125680225,0.0092778798,0.0179595602,0.0175030406,0.0135556582,0.0124896582,0.008947106,0.0188506772,0.0322356298,0.0177931699,0.0266518401,0.0199762356,0.0102558592,0.0141994757,0.0106569452
0.0134950291,0.0339314217,0.0289544526,0.0480148258,0.021998158,0.0500757064,0.0352952503,0.024936314,0.2115595097,0.0266628114,0.0191213167,0.0477164248,0.0330819193,0.0273552519,0.0329762738,0.0320595367,0.0306069889,0.0312924659,0.0226340759,0.0316570388,0.0165739498,0.0189346138,0.0341655908,0.0235853203,0.0268836649,0.0118277464,0.0267614205,0.0179387893,0.0322017873,0.0209358166,0.0267929502,0.0310517285,0.0247033357,0.0195381224,0.0188659976,0.0237936957,0.0281328793,0.0323689151,0.0187471599,0.0494247395,0.0517857916,0.0185414853,0.0426217834,0.0185694879,0.0118397429,0.0309063489,0.03122504,0.0412204142,0.0170330974,0.0329113566,0.0366522616,0.0299959384,0.0145106109,0.0155848097,0.0115386755,0.0383830471,0.0499086551,0.0417375086,0.0201234438,0.0283256565,0.0287713005,0.0208088105,0.0345426774,0.0247040715,0.0299488488,0.0377121707,0.0414228432,0.0349646327,0.0278999237,0.0227704082,0.0254405695,0.029625965,0.0326926501,0.0432181237,0.0288990076,0.0265666415,0.0195859172,0.0297077663,0.0224767779,0.0315767917,0.0217715904,0.0314729097,0.0193134869,0.0414005547,0.0199558789,0.0328046403,0.0243014987,0.0394608981,0.0073518712,0.0285142051,0.0171473226,0.0163676882,0.0180500789,0.0169936971,0.0242945794,0.0457049535,0.0226197655,0.0320235977,0.042833474,0.0338588007,0.0263967725,0.0181943025,0.0172609928,0.0135865812,0.0110859151,0.0394548179,0.0312049537,0.0222105361,0.0153047991,0.0105024363,0.0247336345,0.0505403562,0.0308670535,0.0257543068,0.0318449711,0.0195357037,0.0189654333,0.0159193577
0.0157305806,0.0273312425,0.0195979203,0.038608043,0.0186961741,0.0396810668,0.022310942,0.0186992637,0.0266628114,0.0609561778,0.0203334632,0.0424250777,0.0229373173,0.0312655679,0.0256032462,0.033189556,0.0267552618,0.0214622744,0.0193611639,0.0455964876,0.015597063,0.0168886415,0.0326918827,0.025760844,0.0306176687,0.0145537219,0.0252189644,0.0149746862,0.0304495093,0.0257574569,0.0169184142,0.0205372815,0.0209377463,0.019732511,0.0219006363,0.0256025266,0.0207520449,0.0267519212,0.0251303999,0.0405778512,0.033299844,0.0203322134,0.0320137177,0.0158554755,0.0100342174,0.0285636641,0.0330080008,0.0419709071,0.0161373794,0.0229341283,0.0030301638,0.0241037861,0.0185603735,0.0439128144,0.0109854388,0.0214414074,0.0328717259,0.029073659,0.0186079682,0.0265121281,0.0307268277,0.0238499895,0.0255872517,0.0188638509,0.041848143,0.0345849196,0.0306108099,0.0246710023,0.0269895976,0.0220487541,0.0256036739,0.0312540653,0.0280307005,0.0368459804,0.0230657467,0.0291093021,0.0190056559,0.0358980271,0.0263751508,0.0256456712,0.0251286515,0.0276318672,0.0120853142,0.0466002562,0.0189342527,0.0233596174,0.0213908244,0.039136666,0.0061761446,0.0282251698,0.0202231908,0.0177706323,0.0228032993,0.0212695742,0.0259589547,0.0306525178,0.0168674686,0.0236754501,0.0161586137,0.027960966,0.0192994494,0.0298327051,0.0183626068,0.013882186,0.0111486792,0.0394968103,0.0359318715,0.0169059179,0.0179730069,0.0105435522,0.0293496257,0.0361838045,0.0261721852,0.0209114702,0.0351941128,0.0187912439,0.0222438679,0.0162812679
