0.1058436026,0.0295151696,0.0143852599,0.0296175377,0.0177467074,0.0216426571,0.0254379181,0.015028686,0.0123763916,0.0128922473,0.0114909701,0.0165687279,0.0128302195,0.0232936436,0.0308613525,0.0216406241,0.0191832151,0.0240481912,0.032201251,0.0277824988,0.018865531,0.0179993575,0.0066027494,0.0225336101,0.0218538035,0.0188874875,0.0247655018,0.026743434,0.0191911848,0.029116628,0.028250369,0.0067032087,0.0194312886,0.0203973415,0.0261080852,0.0322405222,0.0163038116,0.0020320579,0.0221487987,0.0251236189,0.0192462098,0.0157606436,0.0116642999,0.0133387895,0.0269001713,0.0373600297,0.0209513485,0.0258038275,0.0160783847,0.0089707642,0.0073112195,0.0161564799,0.0160088435,0.0253647617,0.0157123602,0.0231406132,0.0184542511,0.0191314177,0.0162981105,0.0154889383,0.0058796021,0.019430211,0.0213920854,0.0231422914,0.027957454,0.0287221584,0.010781574,0.0176603833,0.0286315813,0.0135355921,0.0145226525,0.0077717304,0.0362322933,0.0085005016,0.0134153666,0.0182297718,0.0249757475,0.0263919776,0.0167252521,0.0158564349,0.0100137013,0.0263117629,0.0169493405,0.0193596124,0.0069418849,0.0236475002,0.0098590206,0.0300720758,0.0199481702,0.0201084542,0.0236457528,0.0168047335,0.0202844899,0.0237501986,0.0115443563,0.024840399,0.022509463,0.0045120375,0.0119522561,0.0210689824,0.0097544198,0.0123728636,0.0134777485,0.0080285122,0.0225563409,0.0064456886,0.0216533456,0.0195609714,0.0204166926,0.018174922,0.0137846687,0.0097579142,0.018184406,0.0137004988,0.0234491427,0.003748151,0.0214110482,0.0205484911,0.0131636923,0.0187716359,0.0200729852,0.0303046508,0.0242225112,0.0178653256,0.0283749534,0.0250366731,0.0167868988,0.0066894187,0.0269788567,0.0173458077,0.0259075501,0.0043615309,0.0105366718,0.0282804316,0.0073623003,0.0070681211,0.01038043,0.0211637316,0.0154278042,0.0136466931,0.021951622,0.03488742,0.0064700574,0.0444603183,0.0252481697,0.00786734,0.0193468648,0.0218275547,0.0268990697,0.0174098561,0.0244257386,0.0181968351,0.0248883503,0.0153963803,0.030604551,0.0190032682,0.0168716231,0.0206894583,0.0225325872,0.0164218638,0.0181624407,0.0065466824,0.0197371735,0.0183779453,0.0127903615,0.0112636268,0.0170255421,0.024564626,0.0108099415,0.0263965015,0.0146241122,0.0346945885,0.025807658,0.0085558793
0.0295151696,0.1659222751,0.0367922447,0.0570886409,0.0387542299,0.0523638242,0.0595461059,0.0291082739,0.0181815693,0.0177172203,0.0124545576,0.025205909,0.0379365095,0.0510705589,0.0369024115,0.0477533737,0.0480557086,0.0261830797,0.0627110957,0.0506580788,0.0449103791,0.0362893578,0.0095327564,0.038189842,0.0264790645,0.0555571055,0.0220707909,0.0503080441,0.0273597875,0.0473876499,0.040270156,0.0352915974,0.0354109328,0.0554180418,0.0544467331,0.055569196,0.0172295962,0.0204712656,0.0394982594,0.0546012309,0.0601118547,0.0314600194,0.0353433852,0.0254882412,0.0401568613,0.0682194588,0.0429839787,0.0523297434,0.041159731,0.0162149334,0.0274149222,0.0186256126,0.0378617368,0.0547370288,0.0416743025,0.0398367037,0.0305978362,0.0412505041,0.0338862401,0.0295406775,0.01256735,0.0364977148,0.0399074466,0.0404657265,0.0523983036,0.057380521,0.0263355384,0.0682581338,0.0225200603,0.0281867645,0.0302190848,0.0263733174,0.0533326567,0.019665618,0.0233007318,0.0374889975,0.0378758195,0.0465163666,0.0726553123,0.0270350511,0.0162580778,0.0330553619,0.0336403006,0.0290055717,0.0368898803,0.0340201318,0.0194404166,0.0650586854,0.062168545,0.0395435223,0.0394903861,0.0485093972,0.044468097,0.0505268759,0.0233977323,0.0416357779,0.0467962491,0.0131193543,0.0248406759,0.032129149,0.0176143799,0.0232126886,0.0216951535,0.0171723767,0.0580755985,0.0113211686,0.0543549176,0.041526747,0.0487993517,0.0472441208,0.0205475949,0.0164846233,0.0394627129,0.0368473329,0.0156400896,0.0130234762,0.0321276789,0.0319517279,0.0282768423,0.0376930275,0.0493767489,0.0296043238,0.0555254646,0.0473210941,0.040884486,0.0481325027,0.0347984947,0.0153259899,0.0586685621,0.0444571621,0.0425890946,0.0049407948,0.0231421129,0.0395076939,0.0103521948,0.0160468098,0.0178733449,0.0445590467,0.0384534072,0.0242227339,0.0443899826,0.0627396724,0.0042951001,0.0441078142,0.0332486939,0.0462215531,0.0349517977,0.0338030087,0.0602164672,0.0444550602,0.0391777326,0.0430226539,0.0565366191,0.0256104915,0.0774935986,0.0703354079,0.0271864395,0.0327789273,0.0322798496,0.0285918251,0.0447599045,0.0125886526,0.0323456802,0.0289381887,0.0290862418,0.0385401331,0.0409134877,0.0539394313,0.0165960645,0.0470594443,0.0319101946,0.0545433703,0.0509538078,0.0263391604
0.0143852599,0.0367922447,0.0441065999,0.0273223368,0.0231462865,0.0320287096,0.0313733242,0.0171127542,0.0096271181,0.0160633253,0.008051568,0.0181202537,0.0164413299,0.0252162549,0.0250002372,0.0264369984,0.024135776,0.0155221705,0.0327603452,0.0275261463,0.0214974137,0.0207834236,0.0076665521,0.0253057743,0.012640419,0.0378312307,0.0145035319,0.0308148583,0.015573326,0.0321171051,0.0289219035,0.0110179201,0.0223348255,0.0286806388,0.02897746,0.0407889608,0.0091753448,0.0050803728,0.024721335,0.0339996642,0.0348309756,0.0215201917,0.0243316664,0.0142094134,0.0247232673,0.0395719629,0.0231342197,0.0267002144,0.0213688887,0.0107669369,0.0145422091,0.0110390748,0.0205051693,0.0309355238,0.0241054171,0.0288467681,0.0206795792,0.0217128485,0.0199533571,0.0190569758,0.0091702335,0.0203252238,0.0271944313,0.0289442572,0.024812385,0.0308816854,0.0106385281,0.0317571826,0.0157451861,0.0112632833,0.0165733659,0.0148347262,0.0436805525,0.0117294874,0.0163786597,0.0220248097,0.0263451363,0.0318407626,0.0420051599,0.0132363004,0.0114017117,0.0188017711,0.014805977,0.0175594582,0.0191483087,0.0186421068,0.0112366342,0.037207442,0.0279896586,0.0231770053,0.0288265122,0.0274753403,0.0200388187,0.0305678114,0.0143566088,0.0275513713,0.0276487769,0.0093697073,0.0153427724,0.0233580014,0.0126422107,0.0133094392,0.0095877786,0.0115471737,0.0292952121,0.008058896,0.0263823452,0.0236365983,0.0301270027,0.024455389,0.0137838872,0.0112002109,0.0237692669,0.021416369,0.0090413889,0.0094745878,0.0223753115,0.022655889,0.0176684134,0.0226152828,0.0282491023,0.01873955,0.0302908378,0.0267980977,0.0291414657,0.0245936893,0.0240434648,0.0056187757,0.0362252208,0.020918512,0.0255658102,0.0075056207,0.0147749852,0.0287285891,0.0056809739,0.0114085259,0.0088956678,0.023974095,0.0174092487,0.0172080293,0.0294502468,0.0249613473,0.0054418725,0.0217846309,0.0248126644,0.023781954,0.0218989881,0.0192396276,0.0271664713,0.0228755016,0.0257336115,0.0244626916,0.0190291514,0.0169004908,0.0438329535,0.0355621874,0.0168456112,0.024279471,0.0224904819,0.0146161302,0.0302481519,0.0089890722,0.0189325092,0.0181176433,0.0161274603,0.0213672064,0.0219954004,0.0271377807,0.0128907276,0.0309148131,0.0193779403,0.0424612718,0.0333827949,0.0149155878
0.0296175377,0.0570886409,0.0273223368,0.1337877603,0.0339648353,0.0452163275,0.0466273548,0.0244744233,0.0114446723,0.0187147708,0.0112682497,0.0184353151,0.0290390121,0.0356654066,0.0367671829,0.0300856007,0.0348164349,0.0206688875,0.0487692233,0.0436333442,0.0265295544,0.0323517118,0.0064521016,0.0309499981,0.0216529198,0.0431533457,0.0162983068,0.0412265738,0.0212832508,0.0384841824,0.0348654078,0.0288726233,0.0286223012,0.0373536313,0.0419907301,0.0528141449,0.0113587921,0.0166320957,0.0329087668,0.0430845491,0.0483436653,0.0324568439,0.0358905392,0.0165200646,0.0404573005,0.0561727739,0.0319765114,0.045036321,0.0292086525,0.0129266708,0.0215954677,0.0144408586,0.0291691188,0.0419261238,0.0362140389,0.0331391092,0.0271890553,0.0342314976,0.0303278799,0.0269164161,0.012526462,0.0353946723,0.0352320625,0.0368319892,0.0365936495,0.0485960138,0.0203700399,0.0515821806,0.0191750227,0.0172740551,0.02194518,0.0214685918,0.0408939095,0.0147420483,0.0182428707,0.0305336346,0.0322990596,0.0394846299,0.0582748744,0.0216609527,0.0114482212,0.0276781756,0.0211534421,0.0202627988,0.0265682952,0.0315950573,0.0152203732,0.0495802224,0.0410199156,0.0243794798,0.0367718011,0.0311045289,0.0319488095,0.0383184496,0.0180115672,0.0356422897,0.0389874995,0.0109792447,0.0189576486,0.0303698728,0.0149520574,0.0197227675,0.0034484091,0.0154602233,0.0378846337,0.00688771,0.045672521,0.0326966555,0.0396481668,0.0378729303,0.0205812185,0.0123088962,0.0306752433,0.0250099453,0.0137991195,0.0142401403,0.0341390358,0.0307222995,0.0227533949,0.0306216673,0.0348660751,0.0242065161,0.0365251282,0.0419309775,0.0387733957,0.0345952846,0.0298273823,0.010577613,0.046326112,0.0342111593,0.038516009,0.004051778,0.0162477894,0.0357784094,0.0118075229,0.0115298169,0.0152004673,0.0364003971,0.0282636851,0.0203985104,0.0360405672,0.0420602515,0.0087193595,0.0349718273,0.0322471009,0.0431528896,0.0283197044,0.0235454401,0.0456301967,0.0325278167,0.0355034934,0.0309870124,0.0361355069,0.0251878773,0.0575887714,0.0533983362,0.0184446727,0.0399281513,0.0277137416,0.0228500841,0.0435650557,0.0091543195,0.0274443516,0.0254988669,0.0251461912,0.0254736572,0.0378659081,0.039572963,0.0146216491,0.0592669752,0.0275336381,0.0506293576,0.0434673804,0.0235554304
0.0177467074,0.0387542299,0.0231462865,0.0339648353,0.0503650853,0.028616896,0.0287025349,0.0176089828,0.014643326,0.0142750402,0.0099121057,0.0172536003,0.0244793617,0.032223571,0.0321442178,0.0194417797,0.0273856984,0.0173573022,0.0384592298,0.0263488775,0.0248835868,0.0343960751,0.0077828216,0.0365900461,0.0216324356,0.0387741299,0.0148602577,0.0328536365,0.0153637786,0.0252671815,0.0250013758,0.0198796169,0.0278065384,0.0294898453,0.0401429374,0.03909042,0.0120184014,0.011948135,0.0270232542,0.037391756,0.0381241668,0.0320146473,0.0252651482,0.0148914777,0.0238585752,0.0441903002,0.0246545003,0.0339571421,0.0245367379,0.0130226385,0.018792935,0.0122205279,0.0287344913,0.0312740536,0.036072628,0.0284461948,0.02869583,0.0251772245,0.0299837726,0.0209143791,0.0123612243,0.0237301955,0.0279542866,0.0308908243,0.0374730847,0.034707962,0.0194154866,0.040779896,0.0148436255,0.0165330641,0.0146138462,0.0192746349,0.039769255,0.0140460295,0.0159935677,0.0255212118,0.0245303025,0.0302646661,0.0442539464,0.0177244396,0.0123088464,0.0202009804,0.0180272418,0.0171326166,0.0181934279,0.022127379,0.0124873201,0.0393631413,0.0368963325,0.0260574123,0.0334318619,0.0281915252,0.0278399816,0.0357600488,0.0140077032,0.0303129668,0.0326550106,0.0111514536,0.0164890774,0.017605263,0.0136554805,0.0177896089,0.0110556399,0.0137232502,0.0324932493,0.0080676214,0.0295441143,0.0369602143,0.0319033856,0.0303720562,0.0159697983,0.0127564165,0.0248421204,0.0231195644,0.0095060386,0.0105078674,0.0242315099,0.0261914688,0.0197346847,0.023625464,0.0273703393,0.0206664741,0.0309008834,0.0341334984,0.0269776711,0.0275205692,0.0248041029,0.0121658847,0.0388594372,0.0307064739,0.0325818058,0.0060147074,0.0128451137,0.0266804378,0.0079671583,0.0120834683,0.0109555578,0.0317276916,0.0204131154,0.0186642367,0.0304075176,0.0364682325,0.008615985,0.0246927135,0.0260069608,0.0322311354,0.0208522399,0.0223905313,0.0329247393,0.0272793127,0.029686516,0.0299811572,0.0278124013,0.0203735477,0.0388276114,0.0399475312,0.0167379061,0.0249662098,0.0224293257,0.0163275269,0.036975422,0.0105809136,0.0190293642,0.0203767292,0.0251509429,0.019826662,0.0337815796,0.0334277223,0.0124899396,0.0343122288,0.0255766065,0.0272836132,0.0332082205,0.0170202378
0.0216426571,0.0523638242,0.0320287096,0.0452163275,0.028616896,0.3907709163,0.0700486262,0.0328927727,0.0273143256,0.0397555807,0.0197450157,0.0255909867,0.0156769133,0.0653643523,0.0283703853,0.0357882672,0.0390361018,0.0339701626,0.0412858542,0.0427920556,0.0416518769,0.0258193284,0.0082152512,0.028331276,0.0384401978,0.0475044345,0.0221153374,0.0543732124,0.0319680689,0.0639028189,0.0487440757,0.0233749496,0.0289232631,0.0423553519,0.0317263678,0.0508679676,0.0162329654,-0.0056182821,0.0371024857,0.0490219677,0.0361155401,0.0236315914,0.0339271561,0.0172383148,0.0490719749,0.086379711,0.0310116716,0.066500648,0.0293550724,0.0191293228,0.0109079935,0.0185255901,0.0299891366,0.0547927266,0.0270335721,0.0356322553,0.0300000261,0.0402995596,0.0209649276,0.0210910018,0.0098474093,0.043436242,0.0473195693,0.0391543525,0.0296015018,0.0520355235,0.0188526186,0.0744319319,0.0207722426,0.0145251025,0.0249794455,0.0285950206,0.065461529,0.0094441515,0.0218191729,0.0254351138,0.0399766537,0.0482297457,0.0890107137,0.0165501363,0.0104657164,0.0430174998,0.0359877565,0.0237936683,0.0348524472,0.0418082062,0.008336842,0.0701026517,0.0579985315,0.0302091068,0.0418621157,0.0290607412,0.0280012102,0.0233487797,0.0222218091,0.0711431206,0.0335392175,0.0140160662,0.0227632832,0.0419901303,0.0277075561,0.0150548394,0.0114536426,0.0160375159,0.0385732426,0.0018321395,0.0325312398,0.0290843673,0.0480686425,0.030333062,0.0122673344,0.0166549943,0.033933315,0.0229121386,0.0152344723,0.0165399147,0.0482672212,0.0393633233,0.0234555621,0.0365251113,0.0361873883,0.0334914837,0.0528193862,0.0418754587,0.0518276817,0.0408819403,0.0364516739,0.0078573304,0.050178648,0.0245731241,0.0503568703,0.00084059,0.0105430316,0.0496100115,0.0129511292,0.0148569075,0.0197839697,0.0304325039,0.0490167489,0.0277292172,0.0520429743,0.0651727502,0.0476306794,0.0598490381,0.0406861338,0.0423360862,0.0402636038,0.0328749361,0.0475381291,0.0308557211,0.040164614,0.0299088864,0.0468661573,0.0275102741,0.0864480348,0.0911793539,0.0310765763,0.0555652478,0.0275341226,0.0369007251,0.0376120134,0.0075811927,0.0322735604,0.0319615456,0.0226580052,0.0548596335,0.0243057002,0.0259540924,0.0149787341,0.0794547748,0.0229468064,0.0510458984,0.0664228036,0.0140676768
0.0254379181,0.0595461059,0.0313733242,0.0466273548,0.0287025349,0.0700486262,0.2384625803,0.0272838609,0.0169523552,0.0249582364,0.0106568932,0.0243801249,0.0185031948,0.0461807147,0.0347545795,0.035047919,0.0251206364,0.0194160183,0.0475959219,0.0576179422,0.0349041293,0.0268574895,0.0104908487,0.0246537351,0.0260389813,0.0543495243,0.0227950957,0.0461228772,0.0284766819,0.0338276046,0.0380227827,0.01587449,0.0234075333,0.0359743168,0.03600394,0.0515886462,0.0150616448,0.0258163507,0.0389210551,0.047436435,0.0445795697,0.0280638604,0.040941639,0.0162489655,0.0377580078,0.0652478693,0.0311112525,0.0498805151,0.0277392759,0.0201104218,0.0150350112,0.0144409581,0.0275105203,0.0483082943,0.0304804347,0.0429458555,0.0241686075,0.0415230657,0.0213040153,0.0277710907,0.0116289546,0.0444165687,0.0376524611,0.0412537931,0.0431103671,0.0646672658,0.0144042734,0.0600122428,0.0229079893,0.0220519578,0.0309952741,0.0192037405,0.0630963962,0.0124017778,0.0220416279,0.0309646287,0.0382450267,0.048891393,0.0857599752,0.0357251081,0.0143920815,0.0340843888,0.0237196717,0.0239825692,0.0266371502,0.0372702211,0.0135752817,0.0533182676,0.0489565233,0.0316055436,0.0616592544,0.04020839,0.0216272946,0.0423445922,0.0174102359,0.0462627987,0.0420300723,0.0094165501,0.0227940155,0.0340869279,0.0212619423,0.0168240199,0.0156950793,0.0150796376,0.0412351012,0.0064337145,0.0401421244,0.0295654886,0.0384804612,0.0316521761,0.0245922758,0.0141072496,0.0336992694,0.0332788807,0.0096866615,0.0202710954,0.0375340348,0.0300149261,0.0198427361,0.0276266898,0.0442084092,0.0400213926,0.0543792092,0.0322946199,0.0430864831,0.0411039605,0.0309518305,0.0120907717,0.0661493069,0.0253232777,0.0327735581,0.0039367854,0.0212792687,0.0444613791,0.007011331,0.0128468745,0.0145297014,0.0338107649,0.0382324714,0.0235090023,0.0505474241,0.0684342387,0.0191783543,0.0422349725,0.0358528394,0.0438234345,0.0365083908,0.033637135,0.0461316531,0.0296861375,0.0413521617,0.0346198473,0.0432752341,0.0254138491,0.0628105782,0.0681414606,0.0207862571,0.0435574847,0.0318019816,0.0288887814,0.032362524,0.0097852236,0.0288437207,0.0109954722,0.0205681457,0.0296469077,0.0280512354,0.0369216905,0.0163925131,0.0640406605,0.0224623578,0.0714601717,0.0627829102,0.0161268352
0.015028686,0.0291082739,0.0171127542,0.0244744233,0.0176089828,0.0328927727,0.0272838609,0.0474819705,0.012689898,0.0172973297,0.007384347,0.0141639728,0.0107883541,0.0196591146,0.0200551485,0.0255241182,0.0148185673,0.0162478031,0.0267137741,0.0266070365,0.0166907176,0.0167092494,0.00569315,0.0222279367,0.0114768206,0.0284987827,0.0136336821,0.0240832984,0.0149084752,0.0214231809,0.0221608152,0.0133789729,0.0155246739,0.0215368848,0.0220038937,0.0248710002,0.0078230377,0.0109457474,0.0221752692,0.022835697,0.0228557631,0.0154075374,0.0164830205,0.013381407,0.0246198767,0.0369565231,0.0199864127,0.0214773545,0.0139746736,0.009935439,0.0117340028,0.0105118762,0.015362733,0.0234158857,0.0163287757,0.0223916248,0.0169129045,0.016659374,0.0135512349,0.0147870048,0.0092728169,0.0207738727,0.0232900682,0.0201750997,0.0196681121,0.0296333198,0.0100954582,0.0279250041,0.0129901108,0.0099790997,0.0175222129,0.0122375095,0.0340232211,0.0066518767,0.0139446091,0.0167659028,0.021741073,0.0248101621,0.0342591119,0.013272012,0.0083432652,0.0214124683,0.0138310059,0.015577065,0.0101662466,0.0177439571,0.0073210719,0.0260493242,0.0236660825,0.0178905991,0.024526322,0.0191261611,0.0195419292,0.0229352469,0.0124699291,0.0314071245,0.0222403415,0.0078526241,0.0126775599,0.0175347786,0.0070116694,0.0084867925,0.0069987345,0.0082577695,0.0223618519,0.0052304586,0.0166296745,0.0178455831,0.0220541338,0.0179888114,0.014069782,0.0112091757,0.0159594572,0.0182891361,0.0068456487,0.0110630261,0.0203450147,0.018459187,0.0106889963,0.0191724884,0.0181175903,0.0215004321,0.0282754761,0.0217545849,0.0258336928,0.028209208,0.0181555486,0.0043643912,0.0230515365,0.0176209361,0.0242934267,0.0022019297,0.0125833593,0.0244958537,0.0042885583,0.0094377757,0.0093277457,0.0197821653,0.0110271406,0.0129556017,0.022891897,0.0207941555,0.0134361577,0.0179489574,0.0199575249,0.0259975358,0.020981675,0.0178145098,0.023232963,0.0149174502,0.0237166171,0.0152876492,0.0156678642,0.0141763277,0.0346810352,0.0221148673,0.0135677744,0.0138747286,0.0184362001,0.0151654798,0.0193517371,0.0068316152,0.0179250242,0.0114547547,0.0115275774,0.0222760857,0.0179291965,0.0203931738,0.0109844653,0.0255975767,0.012857819,0.0269650091,0.0344525162,0.0101213981
0.0123763916,0.0181815693,0.0096271181,0.0114446723,0.014643326,0.0273143256,0.0169523552,0.012689898,0.0612173138,0.0129913087,0.0068125441,0.0122615411,0.0095952172,0.0164203395,0.0137615833,0.0183790097,0.0099179539,0.0130958721,0.0216855383,0.0155365566,0.0149700638,0.0138904673,0.00704562,0.0166250454,0.0123731955,0.0209169048,0.0116422161,0.0151379011,0.0111949309,0.0221311818,0.0169088297,0.0141583354,0.0122780644,0.012819543,0.0169467992,0.018620069,0.0107042646,0.0057087795,0.0195176051,0.0213528414,0.0164704105,0.009279375,0.0091674945,0.0116468103,0.0170384863,0.0293826486,0.0183422027,0.017570818,0.0100885781,0.0096899063,0.0083073353,0.0087101207,0.0095452852,0.0183333703,0.0093285451,0.0158244572,0.0134413397,0.0147853703,0.0122356575,0.0114057568,0.007482869,0.0182805792,0.0152523898,0.0171721316,0.0119150371,0.0180281094,0.0098717829,0.0223505362,0.0112186147,0.0090204362,0.0108057844,0.0094509489,0.0284937425,0.0077032612,0.0121619641,0.0144518252,0.0161969858,0.0153221557,0.0196688473,0.0110410985,0.0104620164,0.0141344317,0.0093204917,0.0137201548,0.0131479165,0.0133247538,0.0069228972,0.0138646218,0.0144669718,0.0091623973,0.0295959951,0.0075425268,0.0097921949,0.0140107771,0.0114930371,0.0176844928,0.0176113065,0.0051273083,0.0125916747,0.015130347,0.0086249361,0.0069085619,0.013263559,0.0100542456,0.0171183651,0.0062227405,0.0101561021,0.0122298198,0.0149550529,0.0108055157,0.0104441568,0.0113861516,0.0115386729,0.0104264547,0.0073441823,0.0077090417,0.0231225263,0.0162960864,0.0123617976,0.0103080442,0.0089425994,0.0147792415,0.0137902317,0.0117941559,0.0202296033,0.0125616574,0.0165678216,0.0046471062,0.0246671896,0.0128197307,0.0155578463,0.0054374792,0.0087044809,0.0208131819,0.0086876788,0.0105129916,0.0096150984,0.0125878424,0.0112620841,0.0103094583,0.0201797,0.0250575576,-0.0063086099,0.0161909045,0.0186505842,0.0201538216,0.0135977794,0.0126624683,0.0156011194,0.0127000731,0.0171703139,0.0122237747,0.0184984512,0.0165183717,0.0274607024,0.0147169203,0.0191695592,0.0231000053,0.016165126,0.0144502385,0.0150482825,0.0074435958,0.0163007711,0.0090699489,0.0090148433,0.0111570067,0.0093220131,0.0116144488,0.0091235859,0.0180248676,0.0105583575,0.0085500802,0.0233905026,0.0068301921
0.0128922473,0.0177172203,0.0160633253,0.0187147708,0.0142750402,0.0397555807,0.0249582364,0.0172973297,0.0129913087,0.0988757151,0.0103941765,0.0158659948,0.0090815342,0.0228376491,0.0184380618,0.0253055808,5.95207670788E-005,0.0073328246,0.0220647474,0.0227965654,0.0179564824,0.0169909419,0.0067331638,0.0203645407,0.0017949201,0.0275074179,0.0115871522,0.0249640147,0.0134539576,0.0233747569,0.0196475426,0.0144951955,0.0143643709,0.0196904471,0.0197731179,0.0259339389,0.0099266005,0.0013646042,0.0195087475,0.0220918615,0.0214822725,0.0141891713,0.0236518386,0.0099721019,0.0303368537,0.0322599628,0.0180183241,0.0325273979,0.0120748152,0.0067418757,0.0073297866,0.0091335806,0.0142935357,0.0137852156,0.0155147215,0.017753808,0.0133791107,0.0119421915,0.0107496362,0.0105058816,0.0081460649,0.0286167255,0.0231562058,0.0175512801,0.0204410125,0.0174123192,0.0045068185,0.0340989134,0.0161144401,0.0089746755,0.0138667499,0.0108599575,0.0344646536,0.0058071001,0.0128469826,0.014640022,0.0174493632,0.0191588941,0.0495456064,0.0118777238,0.0072891349,0.0187494034,0.0118198658,0.013531715,0.0112550672,0.013040348,0.0063511954,0.0240124175,0.0202981195,0.0106342548,0.0184628287,0.0124073233,0.0127487046,0.0130128532,0.0129976491,0.0279686729,0.0149160771,0.0064437195,0.0113733211,0.0173237603,0.0097101633,0.0084363842,0.0134430276,0.0118039536,0.0165437354,0.0058078838,0.0136955817,0.0142706095,0.0189256392,0.014064134,0.0107546984,0.0100342525,0.0163483368,0.0167056485,0.0098603788,0.0042661748,0.0173765435,0.0190695499,0.010923285,0.0191843861,0.0149005645,0.0223023897,0.0415773556,0.0126691415,0.020536567,0.0225387871,0.0152368194,0.0069813845,0.0264108511,0.0110633364,0.0228912919,0.0028684129,0.0141472552,0.0209620031,0.0038676238,0.0095233746,0.0120838147,0.0160569467,0.0144960679,0.0100425213,0.0195586581,0.0308661531,0.0120079949,0.0152473614,0.0180141154,0.0127067825,0.0169170171,0.0182668252,0.0249458384,0.0102130336,0.019588837,0.0127182198,0.0154584441,0.0099427098,0.0276876291,0.0277313933,0.0166973659,0.0203911032,0.0155508214,0.0181846212,0.0157857907,0.006936378,0.0168663158,0.0203959369,0.0108384641,0.0433788978,0.0127626834,0.016272754,0.0095195466,0.0255002768,0.0132444118,0.012661916,0.0212811564,0.0072456699
